"rules","support","confidence","lift"
"{pork,root vegetables,butter} => {whole milk}",0.00142348754448399,0.777777777777778,3.04394924172083
"{pork,butter,yogurt} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911
"{pork,butter,rolls/buns} => {other vegetables}",0.00101677681748856,0.555555555555556,2.87119752437671
"{pork,butter,rolls/buns} => {whole milk}",0.00122013218098627,0.666666666666667,2.60909935004642
"{pork,other vegetables,butter} => {whole milk}",0.00223690899847483,0.846153846153846,3.31154917505892
"{pork,whole milk,butter} => {other vegetables}",0.00223690899847483,0.578947368421053,2.99209005171889
"{pork,root vegetables,newspapers} => {other vegetables}",0.00122013218098627,0.571428571428571,2.95323173935891
"{pork,root vegetables,newspapers} => {whole milk}",0.00111845449923742,0.523809523809524,2.05000663217933
"{pork,whipped/sour cream,domestic eggs} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{pork,whipped/sour cream,domestic eggs} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{pork,root vegetables,domestic eggs} => {other vegetables}",0.00132180986273513,0.684210526315789,3.53610642475869
"{pork,root vegetables,domestic eggs} => {whole milk}",0.00132180986273513,0.684210526315789,2.67775985925817
"{pork,domestic eggs,rolls/buns} => {other vegetables}",0.00111845449923742,0.733333333333333,3.78998073217726
"{pork,other vegetables,domestic eggs} => {whole milk}",0.00203355363497712,0.666666666666667,2.60909935004642
"{pork,whole milk,domestic eggs} => {other vegetables}",0.00203355363497712,0.588235294117647,3.04009149639888
"{pork,tropical fruit,fruit/vegetable juice} => {yogurt}",0.00101677681748856,0.833333333333333,5.97363945578231
"{pork,yogurt,fruit/vegetable juice} => {tropical fruit}",0.00101677681748856,0.555555555555556,5.29446597760551
"{pork,root vegetables,fruit/vegetable juice} => {other vegetables}",0.00152516522623284,0.75,3.87611665790857
"{pork,other vegetables,fruit/vegetable juice} => {root vegetables}",0.00152516522623284,0.6,5.50466417910448
"{pork,root vegetables,fruit/vegetable juice} => {whole milk}",0.00122013218098627,0.6,2.34818941504178
"{pork,yogurt,fruit/vegetable juice} => {whole milk}",0.00111845449923742,0.611111111111111,2.39167440420922
"{pork,other vegetables,fruit/vegetable juice} => {whole milk}",0.0016268429079817,0.64,2.50473537604457
"{pork,whole milk,fruit/vegetable juice} => {other vegetables}",0.0016268429079817,0.615384615384615,3.18040341161728
"{pork,pip fruit,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.769230769230769,3.97550426452161
"{pork,tropical fruit,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.588235294117647,3.04009149639888
"{pork,root vegetables,whipped/sour cream} => {whole milk}",0.00142348754448399,0.666666666666667,2.60909935004642
"{pork,yogurt,whipped/sour cream} => {whole milk}",0.00122013218098627,0.666666666666667,2.60909935004642
"{pork,whipped/sour cream,rolls/buns} => {other vegetables}",0.00111845449923742,0.647058823529412,3.34410064603876
"{pork,whipped/sour cream,rolls/buns} => {whole milk}",0.00101677681748856,0.588235294117647,2.30214648533508
"{pork,other vegetables,whipped/sour cream} => {whole milk}",0.00244026436197255,0.6,2.34818941504178
"{pork,whole milk,whipped/sour cream} => {other vegetables}",0.00244026436197255,0.533333333333333,2.75634962340165
"{pork,pip fruit,root vegetables} => {other vegetables}",0.00122013218098627,0.666666666666667,3.44543702925206
"{pork,pip fruit,root vegetables} => {whole milk}",0.00132180986273513,0.722222222222222,2.82652429588363
"{pork,pip fruit,soda} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377
"{pork,pip fruit,other vegetables} => {whole milk}",0.00233858668022369,0.621621621621622,2.43280885342167
"{pork,pip fruit,whole milk} => {other vegetables}",0.00233858668022369,0.741935483870968,3.83443798416761
"{pork,root vegetables,pastry} => {other vegetables}",0.00101677681748856,0.714285714285714,3.69153967419863
"{pork,pastry,soda} => {other vegetables}",0.00101677681748856,0.625,3.2300972149238
"{pork,other vegetables,pastry} => {whole milk}",0.00152516522623284,0.535714285714286,2.09659769200159
"{pork,citrus fruit,root vegetables} => {other vegetables}",0.00172852058973055,0.68,3.5143457698371
"{pork,citrus fruit,other vegetables} => {root vegetables}",0.00172852058973055,0.515151515151515,4.72622682044324
"{pork,citrus fruit,root vegetables} => {whole milk}",0.0016268429079817,0.64,2.50473537604457
"{pork,citrus fruit,whole milk} => {root vegetables}",0.0016268429079817,0.551724137931034,5.06176016469377
"{pork,citrus fruit,other vegetables} => {whole milk}",0.00172852058973055,0.515151515151515,2.01612222503587
"{pork,citrus fruit,whole milk} => {other vegetables}",0.00172852058973055,0.586206896551724,3.02960842227336
"{pork,root vegetables,shopping bags} => {other vegetables}",0.00122013218098627,0.571428571428571,2.95323173935891
"{sausage,pork,tropical fruit} => {other vegetables}",0.00101677681748856,0.625,3.2300972149238
"{sausage,pork,tropical fruit} => {whole milk}",0.00111845449923742,0.6875,2.69063370473538
"{sausage,pork,root vegetables} => {whole milk}",0.00122013218098627,0.6,2.34818941504178
"{sausage,pork,yogurt} => {whole milk}",0.00111845449923742,0.578947368421053,2.26579680398769
"{sausage,pork,rolls/buns} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{sausage,pork,rolls/buns} => {whole milk}",0.00122013218098627,0.631578947368421,2.47177833162293
"{pork,rolls/buns,bottled water} => {other vegetables}",0.00122013218098627,0.631578947368421,3.26409823823879
"{pork,rolls/buns,bottled water} => {whole milk}",0.00101677681748856,0.526315789473684,2.05981527635244
"{pork,tropical fruit,root vegetables} => {other vegetables}",0.00152516522623284,0.6,3.10089332632685
"{pork,tropical fruit,root vegetables} => {whole milk}",0.00132180986273513,0.52,2.03509749303621
"{pork,tropical fruit,yogurt} => {other vegetables}",0.0016268429079817,0.592592592592593,3.0626106926685
"{pork,tropical fruit,yogurt} => {whole milk}",0.00152516522623284,0.555555555555556,2.17424945837202
"{pork,tropical fruit,rolls/buns} => {whole milk}",0.00122013218098627,0.666666666666667,2.60909935004642
"{pork,root vegetables,soda} => {whole milk}",0.0016268429079817,0.571428571428571,2.23637087146836
"{pork,root vegetables,yogurt} => {other vegetables}",0.00172852058973055,0.586206896551724,3.02960842227336
"{pork,root vegetables,yogurt} => {whole milk}",0.00183019827147941,0.620689655172414,2.42916146383633
"{pork,root vegetables,rolls/buns} => {other vegetables}",0.00172852058973055,0.607142857142857,3.13780872306884
"{pork,root vegetables,rolls/buns} => {whole milk}",0.00203355363497712,0.714285714285714,2.79546358933546
"{pork,root vegetables,other vegetables} => {whole milk}",0.00376207422470768,0.536231884057971,2.09862339025473
"{pork,root vegetables,whole milk} => {other vegetables}",0.00376207422470768,0.552238805970149,2.85405604661924
"{pork,yogurt,soda} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{pork,rolls/buns,soda} => {other vegetables}",0.00122013218098627,0.521739130434783,2.69642897941465
"{pork,rolls/buns,soda} => {whole milk}",0.00122013218098627,0.521739130434783,2.04190383916677
"{pork,other vegetables,soda} => {whole milk}",0.00213523131672598,0.552631578947368,2.16280604017006
"{pork,whole milk,soda} => {other vegetables}",0.00213523131672598,0.5,2.58407777193904
"{pork,yogurt,rolls/buns} => {other vegetables}",0.00122013218098627,0.571428571428571,2.95323173935891
"{pork,yogurt,rolls/buns} => {whole milk}",0.00132180986273513,0.619047619047619,2.4227351107574
"{pork,other vegetables,yogurt} => {whole milk}",0.00233858668022369,0.5,1.95682451253482
"{pork,other vegetables,rolls/buns} => {whole milk}",0.0032536858159634,0.581818181818182,2.27703216004052
"{pork,whole milk,rolls/buns} => {other vegetables}",0.0032536858159634,0.524590163934426,2.71116356400162
"{frankfurter,rolls/buns,bottled beer} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202
"{frankfurter,other vegetables,bottled beer} => {whole milk}",0.00101677681748856,0.588235294117647,2.30214648533508
"{frankfurter,root vegetables,brown bread} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{frankfurter,other vegetables,brown bread} => {yogurt}",0.00101677681748856,0.5,3.58418367346939
"{frankfurter,yogurt,brown bread} => {whole milk}",0.00152516522623284,0.681818181818182,2.66839706254748
"{frankfurter,whole milk,brown bread} => {yogurt}",0.00152516522623284,0.555555555555556,3.98242630385488
"{frankfurter,other vegetables,brown bread} => {whole milk}",0.00111845449923742,0.55,2.1525069637883
"{frankfurter,butter,yogurt} => {whole milk}",0.00132180986273513,0.764705882352941,2.99279043093561
"{frankfurter,other vegetables,butter} => {whole milk}",0.00132180986273513,0.684210526315789,2.67775985925817
"{frankfurter,rolls/buns,newspapers} => {whole milk}",0.00111845449923742,0.55,2.1525069637883
"{frankfurter,whole milk,newspapers} => {rolls/buns}",0.00111845449923742,0.55,2.99018794914317
"{frankfurter,whipped/sour cream,domestic eggs} => {other vegetables}",0.00101677681748856,0.555555555555556,2.87119752437671
"{frankfurter,whipped/sour cream,domestic eggs} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202
"{frankfurter,pip fruit,domestic eggs} => {tropical fruit}",0.00101677681748856,0.625,5.9562742248062
"{frankfurter,tropical fruit,domestic eggs} => {pip fruit}",0.00101677681748856,0.625,8.26192876344086
"{frankfurter,root vegetables,domestic eggs} => {other vegetables}",0.00101677681748856,0.555555555555556,2.87119752437671
"{frankfurter,root vegetables,domestic eggs} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202
"{frankfurter,yogurt,domestic eggs} => {whole milk}",0.00132180986273513,0.764705882352941,2.99279043093561
"{frankfurter,domestic eggs,rolls/buns} => {other vegetables}",0.00101677681748856,0.5,2.58407777193904
"{frankfurter,other vegetables,domestic eggs} => {whole milk}",0.00183019827147941,0.620689655172414,2.42916146383633
"{frankfurter,whole milk,domestic eggs} => {other vegetables}",0.00183019827147941,0.529411764705882,2.73608234675899
"{frankfurter,pastry,fruit/vegetable juice} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{frankfurter,tropical fruit,fruit/vegetable juice} => {other vegetables}",0.00101677681748856,0.555555555555556,2.87119752437671
"{frankfurter,other vegetables,fruit/vegetable juice} => {tropical fruit}",0.00101677681748856,0.625,5.9562742248062
"{frankfurter,yogurt,fruit/vegetable juice} => {whole milk}",0.00101677681748856,0.588235294117647,2.30214648533508
"{frankfurter,other vegetables,fruit/vegetable juice} => {whole milk}",0.00101677681748856,0.625,2.44603064066852
"{frankfurter,citrus fruit,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.666666666666667,3.44543702925206
"{frankfurter,tropical fruit,whipped/sour cream} => {yogurt}",0.00132180986273513,0.590909090909091,4.235853432282
"{frankfurter,yogurt,whipped/sour cream} => {tropical fruit}",0.00132180986273513,0.565217391304348,5.38654364678126
"{frankfurter,tropical fruit,whipped/sour cream} => {other vegetables}",0.00142348754448399,0.636363636363636,3.28882625519515
"{frankfurter,tropical fruit,whipped/sour cream} => {whole milk}",0.00142348754448399,0.636363636363636,2.49050392504432
"{frankfurter,root vegetables,whipped/sour cream} => {whole milk}",0.00101677681748856,0.625,2.44603064066852
"{frankfurter,yogurt,whipped/sour cream} => {other vegetables}",0.00142348754448399,0.608695652173913,3.1458338093171
"{frankfurter,yogurt,whipped/sour cream} => {whole milk}",0.00132180986273513,0.565217391304348,2.21206249243066
"{frankfurter,other vegetables,whipped/sour cream} => {whole milk}",0.00172852058973055,0.566666666666667,2.21773444753946
"{frankfurter,whole milk,whipped/sour cream} => {other vegetables}",0.00172852058973055,0.566666666666667,2.92862147486425
"{frankfurter,tropical fruit,pip fruit} => {yogurt}",0.00122013218098627,0.521739130434783,3.74001774622893
"{frankfurter,tropical fruit,pip fruit} => {other vegetables}",0.00142348754448399,0.608695652173913,3.1458338093171
"{frankfurter,tropical fruit,pip fruit} => {whole milk}",0.00142348754448399,0.608695652173913,2.38222114569456
"{frankfurter,pip fruit,root vegetables} => {other vegetables}",0.00122013218098627,0.75,3.87611665790857
"{frankfurter,pip fruit,root vegetables} => {whole milk}",0.00122013218098627,0.75,2.93523676880223
"{frankfurter,pip fruit,soda} => {other vegetables}",0.00101677681748856,0.588235294117647,3.04009149639888
"{frankfurter,pip fruit,yogurt} => {other vegetables}",0.0016268429079817,0.64,3.30761954808198
"{frankfurter,pip fruit,yogurt} => {whole milk}",0.00152516522623284,0.6,2.34818941504178
"{frankfurter,pip fruit,other vegetables} => {whole milk}",0.00233858668022369,0.638888888888889,2.50038687712782
"{frankfurter,pip fruit,whole milk} => {other vegetables}",0.00233858668022369,0.696969696969697,3.60204780330897
"{frankfurter,sausage,pastry} => {whole milk}",0.00101677681748856,0.5,1.95682451253482
"{frankfurter,yogurt,pastry} => {whole milk}",0.00172852058973055,0.62962962962963,2.46414938615496
"{frankfurter,citrus fruit,tropical fruit} => {whole milk}",0.00101677681748856,0.769230769230769,3.01049925005357
"{frankfurter,citrus fruit,root vegetables} => {other vegetables}",0.00122013218098627,0.705882352941177,3.64810979567865
"{frankfurter,citrus fruit,root vegetables} => {whole milk}",0.00101677681748856,0.588235294117647,2.30214648533508
"{frankfurter,citrus fruit,yogurt} => {other vegetables}",0.00101677681748856,0.588235294117647,3.04009149639888
"{frankfurter,citrus fruit,yogurt} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{frankfurter,citrus fruit,rolls/buns} => {whole milk}",0.00111845449923742,0.55,2.1525069637883
"{frankfurter,citrus fruit,other vegetables} => {whole milk}",0.00172852058973055,0.586206896551724,2.29420804917875
"{frankfurter,citrus fruit,whole milk} => {other vegetables}",0.00172852058973055,0.548387096774194,2.83414981438476
"{frankfurter,root vegetables,shopping bags} => {whole milk}",0.00101677681748856,0.588235294117647,2.30214648533508
"{frankfurter,other vegetables,shopping bags} => {whole milk}",0.00111845449923742,0.5,1.95682451253482
"{frankfurter,sausage,tropical fruit} => {root vegetables}",0.00101677681748856,0.5,4.58722014925373
"{frankfurter,sausage,tropical fruit} => {whole milk}",0.00142348754448399,0.7,2.73955431754875
"{frankfurter,sausage,root vegetables} => {yogurt}",0.00132180986273513,0.52,3.72755102040816
"{frankfurter,sausage,yogurt} => {root vegetables}",0.00132180986273513,0.541666666666667,4.96948849502488
"{frankfurter,sausage,root vegetables} => {rolls/buns}",0.00142348754448399,0.56,3.04455500276396
"{frankfurter,sausage,root vegetables} => {whole milk}",0.00142348754448399,0.56,2.191643454039
"{frankfurter,sausage,yogurt} => {whole milk}",0.00152516522623284,0.625,2.44603064066852
"{frankfurter,bottled water,soda} => {yogurt}",0.00132180986273513,0.565217391304348,4.051685891748
"{frankfurter,yogurt,bottled water} => {soda}",0.00132180986273513,0.590909090909091,3.3886827458256
"{frankfurter,other vegetables,bottled water} => {rolls/buns}",0.00101677681748856,0.555555555555556,3.02039186782139
"{frankfurter,tropical fruit,root vegetables} => {whole milk}",0.00203355363497712,0.740740740740741,2.89899927782936
"{frankfurter,tropical fruit,soda} => {other vegetables}",0.00101677681748856,0.625,3.2300972149238
"{frankfurter,tropical fruit,yogurt} => {other vegetables}",0.00172852058973055,0.586206896551724,3.02960842227336
"{frankfurter,tropical fruit,yogurt} => {whole milk}",0.00213523131672598,0.724137931034483,2.83402170780905
"{frankfurter,tropical fruit,other vegetables} => {whole milk}",0.0025419420437214,0.641025641025641,2.50874937504464
"{frankfurter,root vegetables,soda} => {whole milk}",0.00101677681748856,0.625,2.44603064066852
"{frankfurter,root vegetables,yogurt} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{frankfurter,root vegetables,yogurt} => {whole milk}",0.00233858668022369,0.71875,2.8129352367688
"{frankfurter,root vegetables,other vegetables} => {whole milk}",0.00223690899847483,0.564102564102564,2.20769945003928
"{frankfurter,yogurt,soda} => {whole milk}",0.00152516522623284,0.535714285714286,2.09659769200159
"{frankfurter,yogurt,rolls/buns} => {other vegetables}",0.00223690899847483,0.536585365853659,2.77315663330044
"{frankfurter,yogurt,rolls/buns} => {whole milk}",0.00233858668022369,0.560975609756098,2.1954616482098
"{frankfurter,other vegetables,yogurt} => {whole milk}",0.00284697508896797,0.583333333333333,2.28296193129062
"{domestic eggs,margarine,bottled beer} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331
"{margarine,bottled water,bottled beer} => {whole milk}",0.00101677681748856,0.714285714285714,2.79546358933546
"{rolls/buns,margarine,bottled beer} => {whole milk}",0.00101677681748856,0.588235294117647,2.30214648533508
"{other vegetables,margarine,bottled beer} => {whole milk}",0.00172852058973055,0.62962962962963,2.46414938615496
"{whole milk,margarine,bottled beer} => {other vegetables}",0.00172852058973055,0.566666666666667,2.92862147486425
"{butter,bottled water,bottled beer} => {whole milk}",0.00132180986273513,0.722222222222222,2.82652429588363
"{root vegetables,butter,bottled beer} => {whole milk}",0.00101677681748856,0.588235294117647,2.30214648533508
"{butter,yogurt,bottled beer} => {whole milk}",0.00111845449923742,0.785714285714286,3.075009948269
"{butter,rolls/buns,bottled beer} => {whole milk}",0.00132180986273513,0.722222222222222,2.82652429588363
"{other vegetables,butter,bottled beer} => {whole milk}",0.00172852058973055,0.772727272727273,3.02418333755381
"{whole milk,butter,bottled beer} => {other vegetables}",0.00172852058973055,0.53125,2.74558263268523
"{other vegetables,bottled beer,newspapers} => {whole milk}",0.00101677681748856,0.526315789473684,2.05981527635244
"{whole milk,bottled beer,newspapers} => {other vegetables}",0.00101677681748856,0.5,2.58407777193904
"{domestic eggs,bottled water,bottled beer} => {other vegetables}",0.00122013218098627,0.666666666666667,3.44543702925206
"{domestic eggs,bottled water,bottled beer} => {whole milk}",0.00111845449923742,0.611111111111111,2.39167440420922
"{yogurt,domestic eggs,bottled beer} => {other vegetables}",0.00101677681748856,0.769230769230769,3.97550426452161
"{other vegetables,domestic eggs,bottled beer} => {whole milk}",0.00203355363497712,0.769230769230769,3.01049925005357
"{whole milk,domestic eggs,bottled beer} => {other vegetables}",0.00203355363497712,0.689655172413793,3.56424520267454
"{yogurt,fruit/vegetable juice,bottled beer} => {other vegetables}",0.00111845449923742,0.55,2.84248554913295
"{yogurt,fruit/vegetable juice,bottled beer} => {whole milk}",0.00122013218098627,0.6,2.34818941504178
"{other vegetables,fruit/vegetable juice,bottled beer} => {whole milk}",0.00172852058973055,0.68,2.66128133704735
"{whole milk,fruit/vegetable juice,bottled beer} => {other vegetables}",0.00172852058973055,0.586206896551724,3.02960842227336
"{yogurt,whipped/sour cream,bottled beer} => {other vegetables}",0.00111845449923742,0.6875,3.55310693641619
"{other vegetables,whipped/sour cream,bottled beer} => {yogurt}",0.00111845449923742,0.523809523809524,3.75485908649174
"{other vegetables,whipped/sour cream,bottled beer} => {whole milk}",0.00132180986273513,0.619047619047619,2.4227351107574
"{whole milk,whipped/sour cream,bottled beer} => {other vegetables}",0.00132180986273513,0.619047619047619,3.19933438430548
"{tropical fruit,pip fruit,bottled beer} => {other vegetables}",0.00101677681748856,0.526315789473684,2.72008186519899
"{pip fruit,other vegetables,bottled beer} => {tropical fruit}",0.00101677681748856,0.526315789473684,5.01580987352101
"{pip fruit,root vegetables,bottled beer} => {whole milk}",0.00111845449923742,0.6875,2.69063370473538
"{pip fruit,other vegetables,bottled beer} => {whole milk}",0.00111845449923742,0.578947368421053,2.26579680398769
"{citrus fruit,bottled water,bottled beer} => {whole milk}",0.0016268429079817,0.727272727272727,2.84629020005065
"{citrus fruit,root vegetables,bottled beer} => {other vegetables}",0.00111845449923742,0.647058823529412,3.34410064603876
"{citrus fruit,root vegetables,bottled beer} => {whole milk}",0.00111845449923742,0.647058823529412,2.53236113386859
"{citrus fruit,rolls/buns,bottled beer} => {whole milk}",0.00122013218098627,0.705882352941177,2.7625757824021
"{citrus fruit,other vegetables,bottled beer} => {whole milk}",0.00172852058973055,0.68,2.66128133704735
"{citrus fruit,whole milk,bottled beer} => {other vegetables}",0.00172852058973055,0.5,2.58407777193904
"{sausage,bottled water,bottled beer} => {soda}",0.00111845449923742,0.733333333333333,4.20544217687075
"{sausage,soda,bottled beer} => {bottled water}",0.00111845449923742,0.5,4.52391904323827
"{root vegetables,bottled water,bottled beer} => {other vegetables}",0.00132180986273513,0.52,2.68744088281661
"{yogurt,bottled water,bottled beer} => {whole milk}",0.0016268429079817,0.571428571428571,2.23637087146836
"{rolls/buns,bottled water,bottled beer} => {whole milk}",0.00152516522623284,0.517241379310345,2.02430121986361
"{other vegetables,bottled water,bottled beer} => {whole milk}",0.00244026436197255,0.585365853658537,2.29091650247979
"{tropical fruit,root vegetables,bottled beer} => {other vegetables}",0.00132180986273513,0.65,3.35930110352076
"{tropical fruit,root vegetables,bottled beer} => {whole milk}",0.00122013218098627,0.6,2.34818941504178
"{tropical fruit,yogurt,bottled beer} => {other vegetables}",0.00142348754448399,0.608695652173913,3.1458338093171
"{tropical fruit,yogurt,bottled beer} => {whole milk}",0.00152516522623284,0.652173913043478,2.55237979895846
"{tropical fruit,rolls/buns,bottled beer} => {whole milk}",0.00122013218098627,0.545454545454545,2.13471765003798
"{tropical fruit,other vegetables,bottled beer} => {whole milk}",0.00172852058973055,0.53125,2.07912604456825
"{tropical fruit,whole milk,bottled beer} => {other vegetables}",0.00172852058973055,0.548387096774194,2.83414981438476
"{root vegetables,yogurt,bottled beer} => {whole milk}",0.00122013218098627,0.666666666666667,2.60909935004642
"{root vegetables,rolls/buns,bottled beer} => {other vegetables}",0.00142348754448399,0.583333333333333,3.01475740059555
"{root vegetables,other vegetables,bottled beer} => {whole milk}",0.00244026436197255,0.571428571428571,2.23637087146836
"{root vegetables,whole milk,bottled beer} => {other vegetables}",0.00244026436197255,0.615384615384615,3.18040341161728
"{yogurt,rolls/buns,bottled beer} => {whole milk}",0.00172852058973055,0.739130434782609,2.89269710548625
"{other vegetables,yogurt,bottled beer} => {whole milk}",0.00264361972547026,0.722222222222222,2.82652429588363
"{whole milk,yogurt,bottled beer} => {other vegetables}",0.00264361972547026,0.509803921568627,2.63474596354569
"{other vegetables,rolls/buns,bottled beer} => {whole milk}",0.00203355363497712,0.5,1.95682451253482
"{rolls/buns,brown bread,margarine} => {whole milk}",0.00101677681748856,0.666666666666667,2.60909935004642
"{sausage,butter,brown bread} => {yogurt}",0.00101677681748856,0.526315789473684,3.77282491944146
"{butter,yogurt,brown bread} => {sausage}",0.00101677681748856,0.555555555555556,5.91329966329966
"{sausage,butter,brown bread} => {other vegetables}",0.00111845449923742,0.578947368421053,2.99209005171889
"{butter,yogurt,brown bread} => {whole milk}",0.00111845449923742,0.611111111111111,2.39167440420922
"{butter,rolls/buns,brown bread} => {whole milk}",0.00101677681748856,0.625,2.44603064066852
"{other vegetables,butter,brown bread} => {whole milk}",0.00132180986273513,0.565217391304348,2.21206249243066
"{brown bread,pastry,newspapers} => {whole milk}",0.00111845449923742,0.6875,2.69063370473538
"{yogurt,brown bread,newspapers} => {whole milk}",0.00111845449923742,0.55,2.1525069637883
"{rolls/buns,brown bread,newspapers} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202
"{other vegetables,brown bread,newspapers} => {whole milk}",0.00132180986273513,0.565217391304348,2.21206249243066
"{root vegetables,domestic eggs,brown bread} => {whole milk}",0.00152516522623284,0.833333333333333,3.26137418755803
"{domestic eggs,rolls/buns,brown bread} => {whole milk}",0.00101677681748856,0.588235294117647,2.30214648533508
"{other vegetables,domestic eggs,brown bread} => {whole milk}",0.00172852058973055,0.68,2.66128133704735
"{pip fruit,brown bread,fruit/vegetable juice} => {other vegetables}",0.00101677681748856,0.555555555555556,2.87119752437671
"{citrus fruit,brown bread,fruit/vegetable juice} => {tropical fruit}",0.00101677681748856,0.625,5.9562742248062
"{citrus fruit,brown bread,fruit/vegetable juice} => {other vegetables}",0.00101677681748856,0.625,3.2300972149238
"{sausage,brown bread,fruit/vegetable juice} => {yogurt}",0.00101677681748856,0.555555555555556,3.98242630385488
"{root vegetables,brown bread,fruit/vegetable juice} => {tropical fruit}",0.00111845449923742,0.5,4.76501937984496
"{tropical fruit,brown bread,fruit/vegetable juice} => {other vegetables}",0.00152516522623284,0.6,3.10089332632685
"{tropical fruit,brown bread,fruit/vegetable juice} => {whole milk}",0.00142348754448399,0.56,2.191643454039
"{root vegetables,brown bread,fruit/vegetable juice} => {other vegetables}",0.00122013218098627,0.545454545454545,2.81899393302441
"{root vegetables,brown bread,fruit/vegetable juice} => {whole milk}",0.00152516522623284,0.681818181818182,2.66839706254748
"{brown bread,soda,fruit/vegetable juice} => {whole milk}",0.00132180986273513,0.541666666666667,2.11989322191272
"{yogurt,brown bread,fruit/vegetable juice} => {other vegetables}",0.00152516522623284,0.517241379310345,2.67318390200591
"{yogurt,brown bread,fruit/vegetable juice} => {whole milk}",0.00183019827147941,0.620689655172414,2.42916146383633
"{pip fruit,whipped/sour cream,brown bread} => {other vegetables}",0.00111845449923742,1,5.16815554387809
"{sausage,whipped/sour cream,brown bread} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507
"{yogurt,whipped/sour cream,brown bread} => {other vegetables}",0.00132180986273513,0.684210526315789,3.53610642475869
"{other vegetables,whipped/sour cream,brown bread} => {whole milk}",0.00152516522623284,0.5,1.95682451253482
"{whole milk,whipped/sour cream,brown bread} => {other vegetables}",0.00152516522623284,0.652173913043478,3.37053622426832
"{citrus fruit,pip fruit,brown bread} => {whole milk}",0.00111845449923742,0.523809523809524,2.05000663217933
"{sausage,pip fruit,brown bread} => {yogurt}",0.00101677681748856,0.5,3.58418367346939
"{tropical fruit,pip fruit,brown bread} => {yogurt}",0.00132180986273513,0.541666666666667,3.8828656462585
"{pip fruit,yogurt,brown bread} => {tropical fruit}",0.00132180986273513,0.5,4.76501937984496
"{tropical fruit,pip fruit,brown bread} => {other vegetables}",0.00193187595322827,0.791666666666667,4.09145647223682
"{pip fruit,other vegetables,brown bread} => {tropical fruit}",0.00193187595322827,0.513513513513513,4.89380368740834
"{tropical fruit,pip fruit,brown bread} => {whole milk}",0.00172852058973055,0.708333333333333,2.77216805942433
"{pip fruit,root vegetables,brown bread} => {other vegetables}",0.00132180986273513,0.8125,4.19912637940095
"{pip fruit,root vegetables,brown bread} => {whole milk}",0.00142348754448399,0.875,3.42444289693593
"{pip fruit,yogurt,brown bread} => {other vegetables}",0.0016268429079817,0.615384615384615,3.18040341161728
"{pip fruit,yogurt,brown bread} => {whole milk}",0.0016268429079817,0.615384615384615,2.40839940004285
"{pip fruit,other vegetables,brown bread} => {whole milk}",0.00213523131672598,0.567567567567568,2.22126025747196
"{pip fruit,whole milk,brown bread} => {other vegetables}",0.00213523131672598,0.583333333333333,3.01475740059555
"{tropical fruit,brown bread,pastry} => {other vegetables}",0.00101677681748856,0.555555555555556,2.87119752437671
"{tropical fruit,brown bread,pastry} => {whole milk}",0.00101677681748856,0.555555555555556,2.17424945837202
"{brown bread,pastry,soda} => {whole milk}",0.00142348754448399,0.608695652173913,2.38222114569456
"{yogurt,brown bread,pastry} => {whole milk}",0.0016268429079817,0.533333333333333,2.08727948003714
"{other vegetables,brown bread,pastry} => {whole milk}",0.00172852058973055,0.515151515151515,2.01612222503587
"{sausage,citrus fruit,brown bread} => {whole milk}",0.00101677681748856,0.5,1.95682451253482
"{citrus fruit,tropical fruit,brown bread} => {whole milk}",0.00172852058973055,0.68,2.66128133704735
"{citrus fruit,root vegetables,brown bread} => {other vegetables}",0.00142348754448399,0.56,2.89416710457173
"{citrus fruit,root vegetables,brown bread} => {whole milk}",0.0016268429079817,0.64,2.50473537604457
"{citrus fruit,yogurt,brown bread} => {whole milk}",0.0016268429079817,0.551724137931034,2.15925463452118
"{citrus fruit,other vegetables,brown bread} => {whole milk}",0.00193187595322827,0.558823529411765,2.18703916106833
"{citrus fruit,whole milk,brown bread} => {other vegetables}",0.00193187595322827,0.527777777777778,2.72763764815788
"{yogurt,brown bread,shopping bags} => {whole milk}",0.00111845449923742,0.523809523809524,2.05000663217933
